1093,837,83.03,550.69,-185.15,1.027056,100,1,1200,400,0,0,0,0,0,0,0,0,0,0,0
1100,58.2,5.6,36.8,-13.01,1.042801,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1102,-124.15,7.32,38.05,-11.59,1.049879,100,1,100,-165.54,0,0,0,0,0,0,0,0,0,0,0
1237,1504.8,364.78,906.61,-319.44,1.108028,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
1251,837,77.94,550.69,-185.15,1.027102,100,1,1200,400,0,0,0,0,0,0,0,0,0,0,0
1295,-124.1,4.52,36.92,-12.88,1.03682,100,1,100,-165.47,0,0,0,0,0,0,0,0,0,0,0
1341,67.2,29.74,57.03,-17.62,1.032899,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
1354,-246.5,13.72,38.08,-11.73,1.041045,100,1,100,-328.67,0,0,0,0,0,0,0,0,0,0,0
1422,-101,2.33,18.09,-6.79,1.04353,100,1,100,-134.67,0,0,0,0,0,0,0,0,0,0,0
1436,49.4,2.95,37.72,-12.09,1.047684,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1478,62.6,7.49,36.4,-13.44,1.048068,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1604,50.6,13.86,37.66,-12.17,1.043862,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1642,50.4,11.76,37.74,-12.11,1.028554,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1680,1250.4,274.36,928.89,-296.1,1.04395,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
1708,860.8,121.94,439.37,-173.3,1.037938,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
1721,28.1,1.73,18.52,-6.39,1.062238,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1754,40,3.62,16.99,-7.92,1.04286,100,1,41.06,0,0,0,0,0,0,0,0,0,0,0,0
1794,1250.4,253.94,926.35,-297.68,1.05295,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
1808,-0.6,-13.17,111.23,-38.16,1.046224,100,1,100,-0.8,0,0,0,0,0,0,0,0,0,0,0
1851,15.6,-1.26,11.76,-8.89,1.04762,100,1,31.92,0,0,0,0,0,0,0,0,0,0,0,0
1852,-241.8,10.63,58.16,-16.52,1.054325,100,1,100,-322.4,0,0,0,0,0,0,0,0,0,0,0
1888,573.68,42.43,396.02,-155.83,1.039377,100,1,912.78,312.78,0,0,0,0,0,0,0,0,0,0,0
1914,115.5,-45.22,160.36,-150.95,1.035636,100,1,472.16,39.35,0,0,0,0,0,0,0,0,0,0,0
1959,31,0.56,18.14,-6.75,1.064692,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2035,855.6,149.85,441.85,-171.27,1.03088,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
2050,836.2,-16.43,962.2,-263.65,1.009914,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
2085,176,31.77,88.39,-36.19,1.040351,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
2177,-121.3,13.33,58.35,-16.26,1.07333,100,1,100,-161.73,0,0,0,0,0,0,0,0,0,0,0
2197,-53.29,-1.42,19.51,-14.74,1.035528,100,1,100,-71.05,0,0,0,0,0,0,0,0,0,0,0
2276,38.9,-22.64,41.67,-36.5,1.05324,100,1,119.3,0,0,0,0,0,0,0,0,0,0,0,0
2291,110.5,13.69,95.69,-28.93,1.072528,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
2359,78.2,7.2,34.35,-15.5,1.024884,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2421,-320.4,4.66,37.39,-12.45,1.047766,100,1,100,-427.2,0,0,0,0,0,0,0,0,0,0,0
2425,-100.5,5.31,54.3,-20.49,1.041186,100,1,100,-134,0,0,0,0,0,0,0,0,0,0,0
2426,-43.2,-30.65,105.34,-99.02,1.037687,100,1,100,-57.6,0,0,0,0,0,0,0,0,0,0,0
2446,1367,286.48,921.62,-304.73,1.06157,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
2468,46.8,5.15,38.02,-11.81,1.048132,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2481,31.8,11.5,39.12,-10.71,1.042777,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2489,286.5,-15.8,162.4,-61.79,1.049366,100,1,360,0,0,0,0,0,0,0,0,0,0,0,0
2550,54.3,4.31,58.23,-16.49,1.049384,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
2600,76.48,16.9,76.08,-23.59,1.038821,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
2627,1367,302.84,921.52,-304.79,1.061488,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
2653,41.92,3.94,51.94,-22.8,1.036517,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
2719,77.6,-15.35,70.15,-58.1,1.035384,100,1,196.72,0,0,0,0,0,0,0,0,0,0,0,0
2786,1221.2,372.42,934.81,-291.47,1.073795,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
2797,-95.1,-11.62,88.33,-36.33,1.042226,100,1,100,-126.8,0,0,0,0,0,0,0,0,0,0,0
2799,66.8,-1.21,77.91,-21.66,1.05396,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
2816,1250.4,270.9,926.26,-297.74,1.053944,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
2841,80.7,-3.29,55.98,-18.76,1.08248,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
2842,31.6,5.75,18.19,-6.74,1.043712,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2872,4.5,0.33,3.31,-2.54,1.063841,100,1,9.05,0,0,0,0,0,0,0,0,0,0,0,0
2878,8.95,-11.72,72.95,-68.71,1.057626,100,1,214.86,0,0,0,0,0,0,0,0,0,0,0,0
2886,60.9,10.71,57.69,-17.02,1.055151,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
2902,20.9,1.11,19.19,-5.72,1.059072,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
2930,53.2,2.49,37.24,-12.54,1.047695,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2934,3.4,-0.16,2.51,-1.91,1.051149,100,1,6.83,0,0,0,0,0,0,0,0,0,0,0,0
2985,46.6,-69.84,184.46,-132.67,1.053607,100,1,493.35,0,0,0,0,0,0,0,0,0,0,0,0
3018,162.5,-4.77,89.61,-34.82,1.041705,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
3028,855.7,146.13,441.85,-171.27,1.030654,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
3114,38.6,4.12,17.33,-7.61,1.071964,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
3133,85.54,0.39,113.97,-35.56,1.065372,100,1,240,0,0,0,0,0,0,0,0,0,0,0,0
3134,-136.3,-11.71,70.25,-29.33,1.023117,100,1,100,-181.73,0,0,0,0,0,0,0,0,0,0,0
3183,98.7,-3.57,53.7,-20.98,1.055515,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
3205,416.7,119.72,243.61,-88.46,1.041982,100,1,540,0,0,0,0,0,0,0,0,0,0,0,0
3218,-107.4,4.44,36.79,-13,1.028507,100,1,100,-143.2,0,0,0,0,0,0,0,0,0,0,0
3240,-42.3,-25.61,62.23,-51.37,1.050305,100,1,100,-56.4,0,0,0,0,0,0,0,0,0,0,0
3306,861.3,143.67,439.2,-173.43,1.071978,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
3324,-26.48,12.72,38.13,-11.64,1.014126,100,1,100,-35.3,0,0,0,0,0,0,0,0,0,0,0
3346,56.8,11.49,37.1,-12.76,1.01594,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
3353,19.07,5.42,38.2,-11.61,1.045739,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
3364,44.5,-21.96,47.19,-41.44,1.0538,100,1,135.27,0,0,0,0,0,0,0,0,0,0,0,0
3390,2.4,12.68,54.59,-20.19,1.039984,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
3422,53.7,-3.24,58.19,-16.5,1.063657,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
3436,521,217.43,550.97,-184.89,1.060777,100,1,1200,400,0,0,0,0,0,0,0,0,0,0,0
3492,-370.8,2.02,53.75,-21.08,1.04852,100,1,100,-494.4,0,0,0,0,0,0,0,0,0,0,0
3513,829.8,51,387.88,-163.4,1.028771,100,1,900,300,0,0,0,0,0,0,0,0,0,0,0
3565,15.88,2.27,38.83,-10.97,1.081614,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
3580,539,189.12,261.7,-107.36,1.07602,100,1,600,0,0,0,0,0,0,0,0,0,0,0,0
3611,-125.4,3.51,54.59,-20.12,1.03905,100,1,100,-167.2,0,0,0,0,0,0,0,0,0,0,0
3656,-26.2,12.26,116.07,-33.32,1.070983,100,1,100,-34.93,0,0,0,0,0,0,0,0,0,0,0
3661,861.2,118.75,441.04,-172.05,1.059676,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
3698,-12.58,3.09,36.34,-13.47,1.041813,100,1,100,-16.78,0,0,0,0,0,0,0,0,0,0,0
3741,854.7,190.06,548.57,-187.16,1.031629,100,1,1200,400,0,0,0,0,0,0,0,0,0,0,0
3809,257,122.15,313.01,-116.73,1.084785,100,1,700,233.33,0,0,0,0,0,0,0,0,0,0,0
3825,837.3,54.8,388.17,-163.4,1.026994,100,1,900,300,0,0,0,0,0,0,0,0,0,0,0
3869,855.6,148.23,440.69,-172.14,1.031907,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
3876,-25.1,6.45,34.27,-15.52,1.044501,100,1,100,-33.47,0,0,0,0,0,0,0,0,0,0,0
3916,-21.27,11.22,38.02,-11.77,1.043758,100,1,100,-28.37,0,0,0,0,0,0,0,0,0,0,0
3951,-27.1,-74.05,126.16,-127.56,1.027439,100,1,100,-36.13,0,0,0,0,0,0,0,0,0,0,0
3971,-134.5,9.64,55.67,-19.09,1.063145,100,1,100,-179.33,0,0,0,0,0,0,0,0,0,0,0
4024,89.5,40.38,97.07,-27.44,1.040328,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
4056,-76.9,3.73,38.05,-11.77,1.038526,100,1,100,-102.53,0,0,0,0,0,0,0,0,0,0,0
4084,366.1,46.44,264.94,-103.74,1.063234,100,1,600,0,0,0,0,0,0,0,0,0,0,0,0
4118,41,5.09,38.37,-11.4,1.027195,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4125,59.6,16.3,36.89,-13,1.003502,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4128,67.5,24.27,57.03,-17.63,1.019761,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
4231,2641.24,771.6,99999,-99999,1.049182,100,1,4188.95,1333.33,0,0,0,0,0,0,0,0,0,0,0
4331,60.2,6.92,36.73,-13.12,1.028646,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4395,-129.1,6.73,38.48,-11.33,1.039834,100,1,100,-172.13,0,0,0,0,0,0,0,0,0,0,0
4419,861.3,121.55,441.04,-172.05,1.059565,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
4480,861.3,143.79,439.2,-173.43,1.071852,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
4482,35.2,13.53,38.85,-10.95,1.049914,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4506,-171.8,12.84,37.86,-11.95,1.036047,100,1,100,-229.07,0,0,0,0,0,0,0,0,0,0,0
4566,-30.39,6.81,37.94,-11.87,1.073282,100,1,100,-40.51,0,0,0,0,0,0,0,0,0,0,0
4624,68,8.25,35.62,-14.19,1.042135,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4661,-78.9,2.19,19.14,-5.77,1.049813,100,1,100,-105.2,0,0,0,0,0,0,0,0,0,0,0
4701,93.2,-41.31,98.4,-86.29,1.043063,100,1,281.85,0,0,0,0,0,0,0,0,0,0,0,0
4783,861.3,141.62,439.2,-173.43,1.071981,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
4816,-26.08,10.07,38.37,-11.44,1.067305,100,1,100,-34.77,0,0,0,0,0,0,0,0,0,0,0
4819,855.6,150.1,440.69,-172.14,1.031907,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
4823,10.3,1.59,4.44,-2.07,1.067114,100,1,10.46,0,0,0,0,0,0,0,0,0,0,0,0
4850,88.8,11.86,76.52,-23.19,1.054975,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
4880,-40.3,5.06,75.62,-23.96,1.034991,100,1,100,-53.73,0,0,0,0,0,0,0,0,0,0,0
4918,41.69,8.64,37.27,-12.57,1.057325,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
4952,-12.57,4.47,37.23,-12.61,1.045386,100,1,100,-16.77,0,0,0,0,0,0,0,0,0,0,0
5004,54.3,4.85,74.73,-70.41,1.0663,100,1,220.12,0,0,0,0,0,0,0,0,0,0,0,0
5019,49.4,2.95,37.72,-12.09,1.047693,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
5051,83.48,-1.38,74.55,-24.97,1.037373,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
5067,542,142.39,258.91,-109.58,1.021924,100,1,600,0,0,0,0,0,0,0,0,0,0,0,0
5110,-52.51,8.27,38.28,-11.5,1.032061,100,1,100,-70.01,0,0,0,0,0,0,0,0,0,0,0
5120,75.6,-5.04,56.35,-18.42,1.055539,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
5144,1713.6,139.22,882.86,-343.24,1.035201,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
5237,106.8,10.9,75.02,-24.74,1.052719,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
5278,119.4,-0.06,51.3,-23.49,1.042037,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
5340,-159,11.05,36.37,-13.43,1.054941,100,1,100,-212,0,0,0,0,0,0,0,0,0,0,0
5365,19.59,1.13,18.14,-6.75,1.061754,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
5379,1250.6,358.22,926.47,-297.63,1.107976,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
5395,-395.8,3.01,58.06,-16.66,1.048137,100,1,100,-527.73,0,0,0,0,0,0,0,0,0,0,0
5461,43.4,10.92,38.26,-11.55,1.06213,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
5481,1368.6,146.68,920.31,-305.64,1.063711,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
5482,56.8,-22.21,101.32,-48.12,1.044486,100,1,249.06,0,0,0,0,0,0,0,0,0,0,0,0
5486,861.3,119.59,441.04,-172.05,1.059636,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
5488,-96.4,14.63,37.49,-12.33,1.041881,100,1,100,-128.53,0,0,0,0,0,0,0,0,0,0,0
5490,3424.8,295.7,1765.36,-686.67,1.068845,100,1,4000,1333.33,0,0,0,0,0,0,0,0,0,0,0
5533,173,14.6,88.87,-35.71,1.038212,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
5546,21.5,1.97,19.16,-5.75,1.05378,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
5564,57.6,11.81,36.8,-12.99,1.04123,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
5658,229.8,77.84,103.18,-46.25,1.017689,100,1,240,0,0,0,0,0,0,0,0,0,0,0,0
5664,128,14.87,72.71,-27.05,1.070507,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
5709,837,75.6,550.69,-185.15,1.027078,100,1,1200,400,0,0,0,0,0,0,0,0,0,0,0
5781,1102.83,396.26,779.29,-324.79,1.0396,100,1,1800,600,0,0,0,0,0,0,0,0,0,0,0
5814,181.2,41.72,196.98,-77.17,1.044051,100,1,440,146.67,0,0,0,0,0,0,0,0,0,0,0
5856,305.7,19.99,214.13,-85,1.038417,100,1,480,160,0,0,0,0,0,0,0,0,0,0,0
5881,60,7.13,36.72,-13.13,1.065605,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
5940,-74.9,4.51,17.21,-7.73,1.030075,100,1,100,-99.87,0,0,0,0,0,0,0,0,0,0,0
5971,1221.2,370.23,934.54,-291.64,1.070056,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
5983,-102.5,3.55,37.27,-12.59,1.066029,100,1,100,-136.67,0,0,0,0,0,0,0,0,0,0,0
5994,-87.3,-16.58,60.51,-61.08,1.029184,100,1,100,-116.4,0,0,0,0,0,0,0,0,0,0,0
6036,820.2,300.86,390.4,-161.16,1.043738,100,1,900,300,0,0,0,0,0,0,0,0,0,0,0
6153,94.3,-78.07,249.65,-261.82,0.988112,100,1,769.94,32.08,0,0,0,0,0,0,0,0,0,0,0
6168,26.3,0.4,19.86,-14.93,1.040343,100,1,53.76,0,0,0,0,0,0,0,0,0,0,0,0
6291,55.5,24.55,58.12,-16.6,1.040598,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
6331,48.8,5.01,37.76,-12.05,1.052181,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
6332,96,-9.58,96.56,-27.95,1.062214,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
6351,22.08,14.99,38.29,-11.56,1.064446,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
6368,-145.3,3,51.11,-23.46,1.043835,100,1,100,-193.73,0,0,0,0,0,0,0,0,0,0,0
6376,-27.8,-23.17,148.65,-50.73,1.046714,100,1,100,-37.07,0,0,0,0,0,0,0,0,0,0,0
6429,171,18.2,88.83,-35.69,1.039574,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
6474,718.5,-12.86,438.72,-174.15,1.06557,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
6516,228.2,12.73,126.73,-47.83,1.052452,100,1,280,0,0,0,0,0,0,0,0,0,0,0,0
6552,-204.2,5.93,37.58,-12.16,1.048796,100,1,100,-272.27,0,0,0,0,0,0,0,0,0,0,0
6734,382.7,-77.78,311.52,-132.09,1.061492,100,1,720,0,0,0,0,0,0,0,0,0,0,0,0
6807,44.07,31.99,77.14,-22.46,1.006037,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
6816,16.53,-8.62,77.35,-22.26,1.053803,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
6820,15.9,-0.62,11.99,-9.06,1.049557,100,1,32.53,0,0,0,0,0,0,0,0,0,0,0,0
6831,-57.5,4.01,35.62,-14.25,1.031347,100,1,100,-76.67,0,0,0,0,0,0,0,0,0,0,0
6845,102.9,17.09,53.24,-21.47,1.055216,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
6852,-344.9,1.84,18.56,-6.34,1.031296,100,1,100,-459.87,0,0,0,0,0,0,0,0,0,0,0
6857,2463.6,391.48,1865.83,-585.95,1.021411,100,1,4000,1333.33,0,0,0,0,0,0,0,0,0,0,0
6888,133,6.97,189.31,-59.87,1.039234,100,1,300,88.67,0,0,0,0,0,0,0,0,0,0,0
6947,227.5,5.93,126.09,-48.29,1.051367,100,1,280,0,0,0,0,0,0,0,0,0,0,0,0
6969,39.8,-1.81,38.53,-11.27,1.059486,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
6982,-12.6,9.53,56.22,-18.44,1.036531,100,1,100,-16.8,0,0,0,0,0,0,0,0,0,0,0
7036,65.8,11.07,36.16,-13.72,1.041241,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
7049,55.5,16.47,58.18,-16.56,1.049669,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
7056,448.85,137.55,267.36,-100.98,1.006597,100,1,600,200,0,0,0,0,0,0,0,0,0,0,0
7115,65.87,13.66,95.06,-83.34,1.008722,100,1,272.28,0,0,0,0,0,0,0,0,0,0,0,0
7159,861.3,121.21,441.04,-172.05,1.059575,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
7183,1250.6,358.08,926.47,-297.63,1.107733,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
7209,7.3,0.36,3.12,-1.46,1.051113,100,1,7.35,0,0,0,0,0,0,0,0,0,0,0,0
7267,-39.7,22.41,89.84,-34.84,1.010817,100,1,100,-52.93,0,0,0,0,0,0,0,0,0,0,0
7282,2340.4,94.47,1862.29,-588.16,1.034538,100,1,4000,1333.33,0,0,0,0,0,0,0,0,0,0,0
7327,59.06,19.56,76.11,-23.62,1.043172,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
7328,53,24.18,37.45,-12.39,0.999675,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
7466,-202.53,33.59,75.85,-77.06,1.057257,100,1,100,-270.04,0,0,0,0,0,0,0,0,0,0,0
7474,76.5,8.44,56.27,-18.41,1.027108,100,1,120,0,0,0,0,0,0,0,0,0,0,0,0
7495,75.8,67.52,214.23,-59.77,1.035256,100,1,200,50.53,0,0,0,0,0,0,0,0,0,0,0
7520,702.4,277.3,350.36,-140.73,1.037447,100,1,800,266.67,0,0,0,0,0,0,0,0,0,0,0
7522,508,235.59,371.11,-119.67,0.99994,100,1,800,266.67,0,0,0,0,0,0,0,0,0,0,0
7641,769.2,22.2,378.21,-162.35,1.051427,100,1,880,200,0,0,0,0,0,0,0,0,0,0,0
7697,228.2,12.72,126.73,-47.83,1.052424,100,1,280,0,0,0,0,0,0,0,0,0,0,0,0
7776,1221.2,354.58,934.73,-291.52,1.072261,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
7808,1250.4,279.8,926.35,-297.68,1.054562,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
7842,165,23.34,90.08,-34.56,1.001912,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
7913,1368.6,146.28,920.41,-305.58,1.063764,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
7998,811.8,175.43,391.57,-160.95,1.048854,100,1,900,300,0,0,0,0,0,0,0,0,0,0,0
8043,-27,4.11,75.67,-23.96,1.066913,100,1,100,-36,0,0,0,0,0,0,0,0,0,0,0
8109,992,864.28,99999,-99999,1.067387,100,1,1041.6,0,0,0,0,0,0,0,0,0,0,0,0
8158,153,-2.71,91.67,-33.01,1.052602,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
8222,66.8,17.58,35.76,-14.05,1.02335,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
8225,17,6.35,19.49,-5.42,1.071504,100,1,40,0,0,0,0,0,0,0,0,0,0,0,0
8267,203.4,-3.04,106.84,-42.56,1.043326,100,1,240,0,0,0,0,0,0,0,0,0,0,0,0
8311,-8.75,3.43,17.8,-7.13,1.035451,100,1,100,-11.66,0,0,0,0,0,0,0,0,0,0,0
8312,1702.2,433.08,1096.33,-374.64,1.07814,100,1,2400,800,0,0,0,0,0,0,0,0,0,0,0
8458,517.1,-58.18,474.42,-138.49,1.042925,100,1,1000,333.33,0,0,0,0,0,0,0,0,0,0,0
8473,-135,-7.13,90.21,-34.45,1.039202,100,1,100,-180,0,0,0,0,0,0,0,0,0,0,0
8486,78.8,9.58,34.16,-15.67,1.04752,100,1,80,0,0,0,0,0,0,0,0,0,0,0,0
8515,32.3,-18.17,93.03,-31.43,1.053872,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0
8522,-75.69,1.02,3.61,-1.69,1.019671,100,1,100,-100.92,0,0,0,0,0,0,0,0,0,0,0
8564,-65,20.7,51.91,-22.86,1.019727,100,1,100,-86.67,0,0,0,0,0,0,0,0,0,0,0
8670,-138.3,10.82,37.4,-12.46,1.049066,100,1,100,-184.4,0,0,0,0,0,0,0,0,0,0,0
8676,-259.1,12.69,34.92,-14.96,1.018762,100,1,100,-345.47,0,0,0,0,0,0,0,0,0,0,0
8683,-37.28,0.32,54.32,-20.39,1.041975,100,1,100,-49.7,0,0,0,0,0,0,0,0,0,0,0
8721,1232.6,152.55,932.68,-293.14,1.054052,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
8795,166.2,-6.14,111.7,-37.85,1.054157,100,1,240,0,0,0,0,0,0,0,0,0,0,0,0
8807,-304,3.53,35.84,-14.07,1.05109,100,1,100,-405.33,0,0,0,0,0,0,0,0,0,0,0
8818,44.66,-2.57,76.87,-22.75,1.050791,100,1,160,0,0,0,0,0,0,0,0,0,0,0,0
8872,1232.6,140.05,932.68,-293.14,1.053844,100,1,2000,666.67,0,0,0,0,0,0,0,0,0,0,0
