299,2,0,0,0,0,0,1.046197,-46.2903879,380,4,1.1,0.9
304,1,2.2,0.5,0,0.21,0,0.9944320229,-54.25501927,150,10,1.1,0.9
305,1,103,12,0,0.63,0,1.06566975,-32.39859398,220,5,1.1,0.9
306,1,0,0,0,4.76,0,1.027966787,-18.38887118,220,5,1.1,0.9
311,1,42.05,17.2,0,1.31,0,1.003318506,0.2556225965,150,8,1.1,0.9
312,1,-0.16,-2.91,0,0.43,0,1.05568189,12.95449086,110,8,1.1,0.9
314,1,163.1,46.3,0,10.6,0,0.9994992981,-15.84659951,220,5,1.1,0.9
315,1,0,0,0,2.13,0,1.026853731,-36.38587658,220,10,1.1,0.9
317,1,0,0,0.045946,-1.82203,0,1.017739841,4.596294426,380,2,1.1,0.9
322,1,303.8,85.4,0,3.63,0,0.9639291435,-44.7100222,220,10,1.1,0.9
326,1,0,0,0,0,0,1.046776734,27.62992889,220,8,1.1,0.9
333,1,524.5,43,0,6.85,0,1.010783525,-42.10102347,220,5,1.1,0.9
338,2,0,0,0,0,0,1.049578,-6.044795581,220,5,1.1,0.9
344,1,372.8,147.5,0,27.73,0,1.022919874,-0.2211308403,150,8,1.1,0.9
346,1,197.5,48.3,0,0.71,0,1.039098736,-20.98280138,220,5,1.1,0.9
349,1,0,0,0,15.15,0,1.047306893,9.743730033,150,8,1.1,0.9
350,1,110.4,26.2,0,5.62,0,1.042556235,-23.91772845,220,5,1.1,0.9
351,1,-0.15,-1.93,0,0,0,1.027977817,19.62064687,220,8,1.1,0.9
352,2,0,0,0,0,0,1.054691,0.7628625901,380,5,1.1,0.9
360,1,35.54,11.5,0,3.65,0,1.048428251,12.67445807,110,8,1.1,0.9
367,1,65.17,-51.5,0,4.85,0,1.069535421,-23.20763491,220,5,1.1,0.9
369,1,0,0,0,3.78,0,1.045096784,14.66673626,220,8,1.1,0.9
370,1,56.76,23.2,0,0.49,0,1.000614413,0.06418145028,150,8,1.1,0.9
377,1,-0.18,-1,0,0,0,1.021620154,11.62269695,150,8,1.1,0.9
380,1,-95.71,-2.8,0,7.25,0,1.004314142,-33.19419985,220,10,1.1,0.9
385,1,0,0,0,105.84,0,1.044663693,-49.66580791,380,4,1.1,0.9
387,1,-0.19,-4.38,0,0,0,1.040475922,7.890000584,150,8,1.1,0.9
389,2,0,0,0,0,0,1.020856,-41.15430277,150,10,1.1,0.9
392,1,134.1,34.2,0,0.75,0,1.00602458,0.2795578214,150,8,1.1,0.9
395,1,0,0,0,7.85,0,1.034140466,15.79192225,380,8,1.1,0.9
401,1,56.5,36.29,0,3.08,0,1.028208955,-14.1783564,220,5,1.1,0.9
408,1,129.1,7.4,0,0.04,0,1.041484673,-11.11890455,220,5,1.1,0.9
410,1,170.89,50.38,0,6.44,0,1.023293951,-26.70003121,220,5,1.1,0.9
413,2,0,0,0,0,0,1.052152,-6.162406209,220,5,1.1,0.9
415,1,4.71,0.7,0,11.39,0,1.029170085,-52.0589128,220,4,1.1,0.9
416,1,70.68,13.5,0,6.96,0,1.041770814,-6.762564935,220,5,1.1,0.9
420,1,0,0,0,0,0,1.049798299,19.0723023,380,8,1.1,0.9
425,1,0,0,0,2.72,0,1.00773062,8.576374067,380,1,1.1,0.9
426,1,123.1,6.5,0,3.25,0,1.040209527,-18.22670571,220,5,1.1,0.9
427,1,0,0,0,1.24,0,1.077854998,-35.93268943,380,1,1.1,0.9
429,1,26.93,-22.4,0,4.95,0,1.019274073,-48.71462637,220,4,1.1,0.9
432,1,0,0,0,68.517663,0,1.045502767,2.53907626,380,5,1.1,0.9
440,2,0,0,0,0,0,1.029422,-36.52992273,220,4,1.1,0.9
441,1,0,0,0.199768,27.888516,0,1.037168837,-52.23378961,380,10,1.1,0.9
442,1,0,0,0,0,0,1.013354566,-46.46376949,220,4,1.1,0.9
444,1,0,0,0,2.45,0,1.036757,-11.68055738,220,5,1.1,0.9
445,1,36.74,10.3,0,8.1,0,1.02202594,-44.95304931,220,4,1.1,0.9
449,1,0,0,0,29.42,0,1.02111855,-8.037928421,380,5,1.1,0.9
453,2,0,0,0,0,0,1.021096,-7.723361392,380,5,1.1,0.9
455,1,274.32,5.66,0,13.24,0,1.039386757,-30.78350988,220,5,1.1,0.9
472,1,336.2,131.6,0,64.01,0,1.04981591,8.564854402,150,8,1.1,0.9
473,1,-22.95,-3.72,0,14.34,0,1.026469718,-46.10516415,220,4,1.1,0.9
477,1,0,0,0,70.37,0,1.0493799,-42.31702557,380,4,1.1,0.9
481,1,0,0,0,17.44,0,1.023686758,-48.39753162,220,4,1.1,0.9
483,1,57.26,15.6,0,3.43,0,1.022970273,-49.94180982,220,4,1.1,0.9
486,1,7.01,2,0,0.44,0,1.015389279,4.70662201,150,8,1.1,0.9
489,2,0,0,0,0,0,1.012805,-47.65316345,220,4,1.1,0.9
490,1,20.52,4,0,2.77,0,1.036343559,-22.62667046,220,5,1.1,0.9
496,1,0,0,0,10.04,0,1.018465446,11.75122515,150,8,1.1,0.9
500,1,144.4,35.5,0,7.66,0,1.037973706,-15.08590651,220,5,1.1,0.9
502,1,0,0,0,1.96,0,1.043969938,-6.563416653,220,5,1.1,0.9
506,1,0,0,0,0.4,0,1.062821315,-8.944820395,380,5,1.1,0.9
509,1,77.29,7,0,17.6,0,1.015944664,-60.5387705,220,4,1.1,0.9
513,1,57.46,17.1,0,1.61,0,1.038828194,-7.326995151,220,5,1.1,0.9
516,2,0,0,0,0,0,1.074804,-33.21480495,220,5,1.1,0.9
519,1,207.2,9.4,0,8.77,0,1.026700676,-50.67980152,220,4,1.1,0.9
520,1,118.5,20.4,0,2.57,0,1.048282466,-27.14994539,220,5,1.1,0.9
523,1,189.9,74.7,0,26.2,0,1.043216474,7.91073849,150,8,1.1,0.9
527,1,277.7,45.4,0,0.7,0,1.014387774,-46.67387434,220,4,1.1,0.9
536,1,87.8,-1.4,0.079073,36.047349,0,1.059639427,-48.50552006,380,10,1.1,0.9
539,1,57.96,18.9,0,14.91,0,1.013965934,3.67175715,150,8,1.1,0.9
544,1,79.69,39.6,0,18.83,0,1.039051677,-51.96951774,380,10,1.1,0.9
548,1,30.93,8.9,0,0.45,0,1.033234723,17.2425136,110,8,1.1,0.9
549,1,0,0,0,5.15,0,1.071608274,-10.53458277,220,5,1.1,0.9
550,1,0,0,0,10,0,1.040026753,-45.75955742,220,4,1.1,0.9
552,1,180.8,90.8,0,2.42,0,0.969248687,-43.40185487,150,10,1.1,0.9
554,1,0,0,0,1.97,0,1.020421548,-20.56955324,220,5,1.1,0.9
556,1,16.52,9,0,1.17,0,1.036703092,-22.37381646,220,5,1.1,0.9
558,1,-0.18,-3.57,0,0,0,1.017153342,18.26379611,150,8,1.1,0.9
559,1,42.25,16.6,0,0,0,1.035257357,6.754529229,150,8,1.1,0.9
561,1,0,0,0,0.32,0,1.051905108,-11.091433,220,5,1.1,0.9
564,2,0,0,0,0,0,1.069692,-47.03451023,220,5,1.1,0.9
575,1,0,0,0,0.67,0,1.044796259,-10.60536844,220,5,1.1,0.9
577,1,-0.13,-1,0,0,0,1.045892321,27.49954073,220,8,1.1,0.9
579,1,17.32,6.6,0,16.52,0,1.021556851,-52.08637903,380,4,1.1,0.9
583,2,0,0,0,0,0,1.043394,-15.59477939,220,5,1.1,0.9
585,1,21.12,8.3,0,4.26,0,1.032667785,5.387206841,150,8,1.1,0.9
593,1,0,0,0,29.2,0,1.054583672,11.67703096,380,8,1.1,0.9
594,1,67.57,17,0,5.75,0,1.038252531,-8.415515528,220,5,1.1,0.9
595,1,47.55,5.3,0,7.59,0,1.028630679,-50.6754892,220,4,1.1,0.9
597,1,33.34,15.7,0,64.15,0,1.057577381,-48.03847971,380,4,1.1,0.9
601,1,140.6,42.6,0,5.71,0,1.039730615,-14.3430543,220,5,1.1,0.9
602,1,110.8,-8.8,0,3.15,0,1.022983269,-47.4050955,220,4,1.1,0.9
604,1,33.24,4.4,0,24.54,0,0.9965019562,-12.46403646,380,5,1.1,0.9
608,1,150.9,10.4,0,4.77,0,1.06718405,-32.64453774,220,5,1.1,0.9
609,1,0,0,0,5.67,0,1.022594007,-14.82804131,220,5,1.1,0.9
610,1,0,0,0,0.91,0,0.9902480164,-55.94970445,150,10,1.1,0.9
615,2,0,0,0,0,0,1.06611,-10.58464316,220,5,1.1,0.9
616,2,0,0,0,0,0,1.049295,-12.93339035,220,5,1.1,0.9
618,2,0,0,0,0,0,1.028233,-49.04765877,380,4,1.1,0.9
619,1,72.88,14.4,0,2.96,0,1.043885898,-25.02979947,220,5,1.1,0.9
621,1,21.42,8.1,0,7.38,0,1.019400055,-51.98093324,220,4,1.1,0.9
628,2,0,0,0,0,0,0.98494,-35.02804856,220,10,1.1,0.9
639,2,0,0,0,0,0,1.046182,-30.44321535,220,5,1.1,0.9
641,1,45.32,18.5,0,0.74,0,1.038299298,-13.77392446,220,5,1.1,0.9
642,2,0,0,0,0,0,1.036757,-50.49624577,380,4,1.1,0.9
643,1,15.52,6.3,0,0.6,0,1.007201936,0.5256507446,150,8,1.1,0.9
649,1,40.94,19.2,0,5.2,0,1.024881555,-48.71212266,220,4,1.1,0.9
650,1,17.22,4.4,0,1.71,0,1.020560843,13.50705704,110,8,1.1,0.9
656,1,-0.15,-1.93,0,0,0,1.027949984,19.62234211,220,8,1.1,0.9
658,1,258.4,66.7,0,5.87,0,1.033226186,-17.28337058,220,5,1.1,0.9
659,1,0,0,0.174507,73.977052,0,1.017419482,4.511422219,380,2,1.1,0.9
661,1,0,0,0,0.6,0,1.032407228,2.593495434,380,5,1.1,0.9
662,1,0,0,0,4.14,0,1.024151112,12.57189453,380,8,1.1,0.9
666,1,-5.61,-2.79,0,150.93,0,1.026523032,-5.350546502,380,5,1.1,0.9
676,1,109.3,35.4,0,1.91,0,1.014845342,7.32832518,150,8,1.1,0.9
678,1,232.1,89.8,0,0.09,0,0.9924776093,-18.19414031,220,5,1.1,0.9
682,2,0,0,0,0,0,1.065269,-9.732509458,220,5,1.1,0.9
686,2,0,0,0,0,0,1.018064,-46.85601809,220,4,1.1,0.9
687,1,0,0,0,5.6,0,1.06135433,-2.922236814,220,5,1.1,0.9
693,1,0,0,0,93.75,0,1.060337647,-40.36522135,380,4,1.1,0.9
695,1,96.41,26.5,0,0.08,0,1.001036969,-38.21933034,220,4,1.1,0.9
698,2,0,0,0,0,0,1.001541,-29.82743967,220,10,1.1,0.9
699,1,36.54,8.4,0,6.58,0,1.015963269,-52.97468675,220,4,1.1,0.9
702,1,0,0,0,0.48,0,1.007202532,-35.68122657,150,10,1.1,0.9
706,1,114.8,22.8,0,5.66,0,1.01376033,-44.3441078,220,4,1.1,0.9
707,1,83.99,21.2,0,5.36,0,1.051563606,-25.51991914,220,5,1.1,0.9
709,1,0,0,0,0,0,1.066408135,-42.28238896,380,4,1.1,0.9
710,1,76.38,5.1,0,3.97,0,1.050564222,-45.41409591,220,4,1.1,0.9
712,1,110.4,41.9,0,1.88,0,1.009757407,1.933283979,150,8,1.1,0.9
718,1,135.11,41,0,5.31,0,1.031691951,-24.94498574,220,5,1.1,0.9
720,1,0,0,0,23.554121,0,0.976749843,-27.22890909,380,5,1.1,0.9
722,1,0,0,0,0.78,0,1.0113544,2.544090259,150,8,1.1,0.9
726,1,400.3,189.9,0,0.53,0,1.052039447,-3.780613639,220,5,1.1,0.9
731,1,0,0,0,61.48,0,1.045873933,-50.08134011,380,4,1.1,0.9
733,1,58.36,10.7,0,8.41,0,1.004642961,7.797386113,110,8,1.1,0.9
739,2,0,0,0,0,0,1.040583,-42.61890541,380,4,1.1,0.9
742,1,0,0,0,2.83,0,1.061524632,-2.923745024,220,5,1.1,0.9
747,1,69.58,16,0,3.03,0,1.071729513,-25.99955448,220,5,1.1,0.9
749,2,0,0,0,0,0,1.0548,-28.29293545,220,5,1.1,0.9
750,1,0,0,0,18.63,0,1.040316945,-24.13984507,220,5,1.1,0.9
751,2,0,0,0,0,0,1.023645,-43.99100229,220,4,1.1,0.9
754,1,132.1,32.4,0,58.29,0,1.049268434,-45.14360842,380,4,1.1,0.9
757,1,0,0,0,0,0,1.014646102,-13.50175859,380,5,1.1,0.9
766,1,0,0,0,7.85,0,1.044512293,-20.84547672,220,5,1.1,0.9
769,1,152.57,40,0,6.12,0,1.026242592,-9.997002201,220,5,1.1,0.9
772,1,343.9,141.9,0,5.55,0,1.031576732,-14.21101451,220,5,1.1,0.9
775,1,-55.14,-27.14,0,0,0,1.049888281,8.572880254,150,8,1.1,0.9
776,2,0,0,0,0,0,1.029038,-13.22760729,220,5,1.1,0.9
778,2,0,0,0,0,0,1.051035,-6.564208126,220,5,1.1,0.9
780,2,0,0,0,0,0,1.006139,-44.96906955,220,10,1.1,0.9
784,1,-26,-14.72,0,0,0,1.026877794,6.013086628,150,8,1.1,0.9
785,1,0,0,0,4.03,0,1.032964823,-33.90075924,220,10,1.1,0.9
789,1,0,0,0,6.63,0,1.048012074,-5.983981025,220,5,1.1,0.9
790,1,-0.15,-1,0,0.42,0,1.057406189,13.79223944,110,8,1.1,0.9
792,1,295.3,41.9,0,0,0,1.007662684,-3.773664267,150,2,1.1,0.9
795,2,0,0,0,0,0,1.039638,-15.30292074,220,5,1.1,0.9
797,1,2,114.6,0,16.15,0,1.017271575,-39.86353283,220,4,1.1,0.9
800,1,50.56,18,0,0.11,0,1.035629077,-11.65688663,220,5,1.1,0.9
803,2,0,0,0,0,0,1.04396,-24.84875583,220,5,1.1,0.9
804,1,0,0,0,7.26,0,1.058075893,-7.494425419,220,5,1.1,0.9
805,1,124.5,29.6,0,15.4,0,1.052770498,-11.12552017,220,5,1.1,0.9
806,1,0,0,0,32.02,0,1.000073193,9.17146058,380,8,1.1,0.9
807,2,0,0,0,0,0,1.057043,-38.44547278,380,4,1.1,0.9
808,1,24.53,8.6,0,7.01,0,1.022863541,-50.38996066,220,4,1.1,0.9
809,1,0,0,0,58.088687,0,1.030883026,0.7779360303,380,5,1.1,0.9
814,1,287.7,16.3,0,12.86,0,1.024075963,-50.57769917,380,4,1.1,0.9
819,1,0,0,0,0.22,0,1.053270543,-0.6310619039,220,5,1.1,0.9
823,2,0,0,0,0,0,1.044347,-1.69031795,380,5,1.1,0.9
838,1,615.81,286.69,0,101.04,0,1.031907868,4.866699521,150,8,1.1,0.9
839,1,0,0,0,8.17514,0,1.027099873,-0.5396254023,380,5,1.1,0.9
849,1,0,0,0,0,0,1.041051616,-41.90019471,380,4,1.1,0.9
851,2,0,0,0,0,0,1.006263,-16.98583789,220,5,1.1,0.9
854,1,49.96,7.5,0,8.86,0,1.028724849,-54.21317435,220,4,1.1,0.9
858,2,0,0,0,0,0,1.035299,1.956247897,380,5,1.1,0.9
869,1,94.2,5.5,0,6.51,0,1.023659424,-47.00980687,220,4,1.1,0.9
870,1,110,3.4,0,11.95,0,1.039936468,-24.29734264,220,5,1.1,0.9
871,1,108.89,-21.76,0,3.72,0,1.053181207,-11.98347978,220,5,1.1,0.9
878,1,0,0,0,25.28,0,1.032306663,10.8488698,150,8,1.1,0.9
883,1,192.5,78.3,0,6.65,0,1.019169153,-10.03450516,220,5,1.1,0.9
891,2,0,0,0,0,0,1.063198,-18.74725969,380,5,1.1,0.9
892,1,0,0,0,9.1,0,1.068369748,-34.76082383,220,5,1.1,0.9
898,1,25.63,7.9,0,0.77,0,1.017299059,14.84983838,110,8,1.1,0.9
900,1,0,0,0,0.15,0,1.045497644,-15.4917277,220,5,1.1,0.9
903,1,82.69,20.1,0,1.36,0,1.071691444,-26.02480798,220,5,1.1,0.9
905,1,631.71,-54.16,0,7.534129,0,1.034154753,-15.09305656,380,5,1.1,0.9
907,1,0,0,0,0.05,0,1.042522524,-9.681763637,220,5,1.1,0.9
908,1,125.9,-0.5,0,0.21,0,1.062520471,-7.963570062,220,5,1.1,0.9
913,2,0,0,0,0,0,1.032774,1.099841952,380,2,1.1,0.9
916,2,0,0,0,0,0,1.024009,-37.93052891,220,4,1.1,0.9
919,1,0,0,0,13.89,0,1.015782709,12.8767828,380,8,1.1,0.9
920,1,34.44,8.5,0,1.11,0,1.04394977,-20.45270075,220,5,1.1,0.9
923,1,62.07,14.7,0,4.84,0,1.035446924,-22.70209002,220,5,1.1,0.9
928,1,112.9,19.3,0,17.34,0,1.012041868,1.420340909,150,8,1.1,0.9
929,1,43.75,12.4,0,9.35,0,1.023985937,-46.16529534,220,4,1.1,0.9
930,2,0,0,0,0,0,1.063763,-37.79145194,380,4,1.1,0.9
932,1,77.59,12.3,0,5.1,0,1.030716272,-53.74513072,220,4,1.1,0.9
933,1,0,0,0,22.75,0,1.018923996,-21.54442218,220,5,1.1,0.9
935,1,0,0,0,9.46,0,1.046352465,-24.24372459,220,5,1.1,0.9
947,1,90.7,5.8,0,4.1,0,0.9895568559,-49.54269504,220,4,1.1,0.9
948,1,15.82,4,0,0.7,0,0.9908140214,-55.55576718,150,10,1.1,0.9
950,1,69.08,22.6,0,0.54,0,1.014749198,1.127493627,150,8,1.1,0.9
953,1,108.7,-12.15,0,37.11,0,1.063948488,-12.58604342,380,5,1.1,0.9
954,1,66.27,13.6,0,0.67,0,1.04308684,-21.28886884,220,5,1.1,0.9
955,1,244.2,152.7,0,0,0,1.009036054,-8.724227161,150,2,1.1,0.9
957,1,65.77,16.1,0,1.66,0,1.014721112,-46.40330729,220,4,1.1,0.9
960,1,0,0,0,108.728602,0,1.062819997,-8.944815811,380,5,1.1,0.9
962,1,42.55,17.1,0,1.67,0,1.040344106,-46.03511113,220,4,1.1,0.9
964,1,88.5,16.5,0,146.44,0,1.013085025,-11.40063496,380,5,1.1,0.9
970,1,62.27,-2.1,0,8.01,0,1.019122833,-42.49203232,220,4,1.1,0.9
972,2,0,0,0,0,0,1.068998,5.412984146,380,5,1.3,0.7
976,1,0,0,0,0,0,1.029844592,-49.75605414,380,4,1.1,0.9
980,1,14.71,4.6,0,7.88,0,1.044310884,-24.91541938,220,5,1.1,0.9
981,1,0,0,0,0.84,0,1.023027726,-44.33142786,220,4,1.1,0.9
986,1,15.98,0.86,0,5.96,0,1.021548629,-52.60444968,220,4,1.1,0.9
987,1,0,0,0,1.18,0,1.000937475,-38.95512466,150,10,1.1,0.9
988,1,0,0,0,8.62,0,1.027875424,-52.79177647,220,4,1.1,0.9
994,1,0,0,0,25,0,1.009715272,1.316445925,150,8,1.1,0.9
999,1,20.02,6.8,0,0.48,0,1.018268282,21.74532937,110,8,1.1,0.9
1000,1,0,0,0,1.8,0,1.020325473,-33.42241613,220,1,1.1,0.9
1001,1,0,0,0,0,0,1.073321903,-33.38337548,220,5,1.1,0.9
1002,2,0,0,0,0,0,1.040649,-19.76674717,220,5,1.1,0.9
1005,1,0,0,0,0.81,0,1.05545844,-12.30062808,220,5,1.1,0.9
1010,1,21.32,7.3,0,0.6,0,1.025241307,24.46337369,110,8,1.1,0.9
1011,1,-0.2,-1,0,0,0,1.023314061,-0.2170565206,150,8,1.1,0.9
1013,1,136.06,40.4,0,12.08,0,0.9940107482,-46.8446715,220,4,1.1,0.9
1015,1,44.55,0,0,4.78,0,1.052592943,-5.42577539,220,5,1.1,0.9
1020,1,8.21,3.31,0,8.38,0,1.040466577,7.88997826,150,8,1.1,0.9
1021,2,0,0,0,0,0,1.019135,-46.68932831,220,4,1.1,0.9
1023,1,0,0,0,0.93,0,1.019000823,-52.01788914,220,4,1.1,0.9
1025,1,241.4,-2.5,0.224624,31.280331,0,1.028600452,-52.23596463,380,10,1.1,0.9
1026,1,201.4,53,0,9.67,0,1.027124767,-29.25956779,220,5,1.1,0.9
1027,1,-5.91,-2.33,0,30.393595,0,0.9889297251,-17.79258536,380,5,1.1,0.9
1030,2,0,0,0,0,0,1.00979,-36.29045927,220,4,1.1,0.9
1033,1,26.33,5.3,0,4.31,0,1.040109273,-24.21706657,220,5,1.1,0.9
1035,1,382.5,57.9,0,8.16,0,1.066297395,-32.28611791,220,5,1.1,0.9
1036,2,0,0,0,0,0,1.038657,-31.42381646,220,10,1.1,0.9
1037,1,0,0,0,0.55,0,1.020075309,3.414978923,380,2,1.1,0.9
1039,1,34.64,0,0,0.91,0,1.033481349,-19.57380742,220,5,1.1,0.9
1040,1,31.94,8.8,0,3.79,0,1.042099181,-8.941661737,220,5,1.1,0.9
