5044,7860,0.00047,0.00566,0,1086,0,0,0,0,1,-360,360,28.22478116,23.650418,-28.21910565,-23.58207039
6883,693,0.00046,0.00524,0,1053,0,0,0,0,1,-360,360,-30.68830084,-11.12038723,30.69266556,11.17010714
6883,7860,0.00052,0.00514,0,1053,0,0,0,0,1,-360,360,30.68830084,25.04392006,-30.68103493,-24.97209931
6494,4945,0.00029,0.00298,0,1613,0,0,0,0,1,-360,360,-512.5832445,10.05234233,513.2635858,-3.061248807
6494,6080,0.0003,0.00291,0,1514,0,0,0,0,1,-360,360,512.5832445,-0.8651922391,-511.8797117,7.689460307
7146,7388,0.00042,0.02666,0,1185,0,0,0,0,1,-360,360,0,0,0,0
4735,5239,0.00058,0.00534,0,1876,0,0,0,0,1,-360,360,860.1986194,-216.0216195,-855.6163472,258.210125
4735,3145,0.00054,0.00589,0,1843,0,0,0,0,1,-360,360,-860.1986194,229.5524477,864.4975716,-182.6620239
3615,8731,0.00036,0.00485,0,0,0,0,0,0,1,-360,360,545.9555123,-80.97353182,-544.8865824,95.37439308
3615,6246,0.00042,0.00415,0,0,0,0,0,0,1,-360,360,-545.9555123,94.83384136,547.2125728,-82.41288588
2549,7829,0.003349,0.02445,0,553,0,0,0,0,1,-360,360,99.8661823,-32.01631698,-99.53236838,34.45338787
2549,4951,0.003281,0.02493,0,553,0,0,0,0,1,-360,360,-99.8661823,36.27547277,100.2018672,-33.72484049
7004,3370,0,0.00046,0,757,0,0,0,0,1,-360,360,0,0,0,0
8381,4795,0.00053,0.00587,0,1777,0,0,0,0,1,-360,360,-315.1170539,15.29004047,315.5766019,-10.20032924
8381,5562,0.00055,0.00666,0,1711,0,0,0,0,1,-360,360,315.1170539,5.280611825,-314.641151,0.4821401268
3409,1716,0.00051,0.00614,0,0,0,0,0,0,1,-360,360,640.5237732,-94.7078393,-638.4398843,119.7962269
3409,6246,0.00043,0.00406,0,0,0,0,0,0,1,-360,360,-640.5237732,111.5346756,642.2953217,-94.80796122
1000,6145,0.002211,0.014419,0,438,0,0,0,0,1,-360,360,-34.37983555,-1.026620394,34.40496054,1.190472624
1000,3186,0.002169,0.013349,0,457,0,0,0,0,1,-360,360,34.37983555,2.900535722,-34.3550345,-2.747898956
6060,5289,0.00033,0.00101,0,823,0,0,0,0,1,-360,360,0,93.45129892,0.02487467984,-93.37516733
7965,5289,0.00028,0.00104,0,757,0,0,0,0,1,-360,360,0,92.10958182,0.02050359293,-92.03342562
4363,4507,0.00057,0.0071,0,1613,0,0,0,0,1,-360,360,590.9307407,-120.0162976,-588.926557,144.98069
4363,6246,0.00057,0.00697,0,1613,0,0,0,0,1,-360,360,-590.9307407,139.3127071,592.962507,-114.4681253
425,7526,0.0001,0.00119,0,1810,0,0,0,0,1,-360,360,717.4887737,80.55655012,-716.9754614,-74.44813285
425,5674,0.0001,0.0013,0,1613,0,0,0,0,1,-360,360,-717.4887737,-77.79433299,718.0016554,84.46179458
4799,8581,0.00009,0.00121,0,1514,0,0,0,0,1,-360,360,221.9584192,15.14561524,-221.9147911,-14.55905882
4799,4337,0.0001,0.00134,0,1251,0,0,0,0,1,-360,360,-221.9584192,-12.47053029,222.0068226,13.11913562
4968,2154,0.00039,0.00474,0,1843,0,0,0,0,1,-360,360,516.1837038,77.65443042,-515.2201695,-65.94378191
4968,1747,0.00045,0.00467,0,1448,0,0,0,0,1,-360,360,-516.1837038,-59.37983028,517.2852563,70.811497
7699,2154,0.00052,0.00567,0,1645,0,0,0,0,1,-360,360,385.6161566,-122.7917706,-384.8287922,131.3770711
7699,1689,0.00054,0.00667,0,1316,0,0,0,0,1,-360,360,-385.6161566,144.0135196,386.4620718,-133.564901
3097,659,0.00073,0.00905,0,1185,0,0,0,0,1,-360,360,-210.1803598,58.43125091,210.5136763,-54.29903914
9024,4929,0.00192,0.02296,0,889,0,0,0,0,1,-360,360,-215.7348521,56.46539979,216.639295,-45.6497708
1815,6542,0.01431,0.05899,0,0,0,0,0,0,1,-360,360,54.01211984,-38.27048512,-53.41758203,40.72134364
6542,1445,0.02607,0.07168,0,0,0,0,0,0,1,-360,360,-7.871189381,57.8979476,8.690830503,-55.64432751
6069,6833,0.00054,0.00465,0,1580,0,0,0,0,1,-360,360,274.8897124,162.670385,-274.3242368,-157.801012
6069,2268,0.00126,0.01124,0,1613,0,0,0,0,1,-360,360,-267.9514604,-51.52915491,268.9143208,60.11848126
6069,7180,0.00048,0.00527,0,1547,0,0,0,0,1,-360,360,263.6369631,99.12805839,-263.2461291,-94.83702635
6069,6293,0.00082,0.00938,0,1580,0,0,0,0,1,-360,360,-472.6947376,-103.9400653,474.6662125,126.4918147
1968,9192,0.00028,0.003502,0,0,0,0,0,0,1,-360,360,-124.9998764,-25.80435953,125.0427914,26.34110419
1968,3493,0.691467,4.414711,0,0,0,0,0,0,1,-360,360,-0.4134401785,-0.0412711708,0.4145632601,0.04844155033
1968,955,0.02004,0.0916,0,0,0,0,0,0,1,-360,360,-4.889520235,25.80507729,5.019577648,-25.21060328
1968,228,0.841911,4.768444,0,0,0,0,0,0,1,-360,360,-1.078478079,-0.07533529154,1.087735949,0.1277703291
1968,6826,0.026,0.08948,0,0,0,0,0,0,1,-360,360,-58.11046711,-24.51251153,59.08346637,27.8611259
1968,8964,0.002631,0.011889,0,299,0,0,0,0,1,-360,360,288.3835606,-6.921636661,-286.3237835,16.22938668
1968,5776,0.7232,1.944,0,0,0,0,0,0,1,-360,360,-2.877249365,-0.6196131745,2.936189233,0.7780466676
9192,955,0.156169,0.546756,0,0,0,0,0,0,1,-360,360,0.2339604803,4.307669057,-0.2066810063,-4.212162164
9192,6826,0.168809,0.580622,0,0,0,0,0,0,1,-360,360,-8.208438652,-3.813468672,8.338236702,4.259911715
9192,8964,0.019222,0.068209,0,0,0,0,0,0,1,-360,360,55.81325361,-3.72940488,-55.24872589,5.732623638
8574,1616,0.00039,0.00386,0,1415,0,0,0,0,1,-360,360,-151.0709155,-101.1054518,151.2002062,102.385098
8574,1163,0.00096,0.01138,0,1448,0,0,0,0,1,-360,360,-145.2946741,25.61324977,145.5043081,-23.12821308
8574,9064,0.00037,0.00325,0,1415,0,0,0,0,1,-360,360,-152.3864542,-102.9191096,152.5119699,104.0216129
8574,8921,0.00029,0.00339,0,1580,0,0,0,0,1,-360,360,-185.9114556,-3.91952591,186.0120569,5.095520495
3493,2299,0.009458,0.158871,0,0,0,0,0,0,1,-360,360,7.625837352,-1.043679942,-7.62061336,1.131430074
2299,4423,0,0.000222,0,0,0,0,0,0,1,-360,360,-4.499760241,-28.07571789,4.499760241,28.07738814
6826,2299,0.312951,7.130667,0,0,0,0,0,0,1,-360,360,0.5786106952,0.4517161464,-0.577131788,-0.4180188754
7563,2299,0.247649,1.075911,0,0,0,0,0,0,1,-360,360,-1.722091807,0.6914069946,1.729984165,-0.6571186453
4427,2299,0.06056,0.18612,0,0,0,0,0,0,1,-360,360,6.784712569,-2.85029882,-6.754118516,2.944324004
8335,2299,2.142489,4.347733,0,0,0,0,0,0,1,-360,360,-0.04961791985,-0.5869946692,0.05690259493,0.6017773926
5155,2299,0.07132,1.068889,0,0,0,0,0,0,1,-360,360,1.533049212,-0.6030819728,-1.531229365,0.6303564274
271,2299,0.02268,0.08652,0,0,0,0,0,0,1,-360,360,43.13960759,-6.786892994,-42.73949359,8.313253816
2449,2299,2.007778,4.494222,0,0,0,0,0,0,1,-360,360,1.463117123,0.1228389682,-1.425142596,-0.03783656649
4665,2299,0.006178,0.028938,0,0,0,0,0,0,1,-360,360,-20.25120641,-3.739703964,20.27569542,3.854411426
4495,2299,0.027711,0.260951,0,0,0,0,0,0,1,-360,360,1.945289623,-1.355896018,-1.943831516,1.369626833
3493,5587,0,0.000222,0,299,0,0,0,0,1,-360,360,-219.6485839,-61.30533765,219.6485839,61.41297352
4586,3493,0.00692,0.337378,0,0,0,0,0,0,1,-360,360,-3.562261802,2.125026101,3.563357883,-2.071587752
228,3493,0.025991,0.10048,0,0,0,0,0,0,1,-360,360,32.95851668,1.083789804,-32.69941263,-0.08210555381
6826,3493,0.083711,0.8648,0,0,0,0,0,0,1,-360,360,3.504236299,3.670589956,-3.485329621,-3.475269208
7563,3493,0.447378,1.862089,0,0,0,0,0,0,1,-360,360,-1.593670267,0.6236819596,1.605796085,-0.5732115496
4427,3493,0.062169,0.153191,0,0,0,0,0,0,1,-360,360,1.135560197,-0.6461889476,-1.134570226,0.6486283399
8335,3493,2.492533,4.725778,0,0,0,0,0,0,1,-360,360,-0.2487314593,-0.4116446102,0.2543806045,0.4223552432
5155,3493,0.020271,0.08244,0,0,0,0,0,0,1,-360,360,4.060918047,-6.424230017,-4.049909303,6.469001407
271,3493,0.11416,1.777556,0,0,0,0,0,0,1,-360,360,1.505670268,0.1592470407,-1.503249379,-0.1215519994
5776,3493,0.574978,2.992578,0,0,0,0,0,0,1,-360,360,1.258401274,0.782903412,-1.24724561,-0.7248417169
2449,3493,1.887067,4.964444,0,0,0,0,0,0,1,-360,360,1.127816811,0.2820440866,-1.105441058,-0.2231785708
4665,3493,0.250778,0.817422,0,0,0,0,0,0,1,-360,360,-2.032434904,0.4773484115,2.042651353,-0.4440474442
4495,3493,0.007049,0.029609,0,0,0,0,0,0,1,-360,360,-23.0320616,-1.228975888,23.06715517,1.376384848
5587,4586,0.003049,0.020218,0,0,0,0,0,0,1,-360,360,56.39873996,-41.15680412,-56.26020365,42.07544211
4423,4586,0.002911,0.020262,0,0,0,0,0,0,1,-360,360,-4.499760241,-27.72272971,4.52112566,27.87144359
4929,2870,0.00004,0.00041,0,757,0,0,0,0,1,-360,360,0.0000001600006008,-0.6451416293,0,0.6451432693
4929,659,0.00087,0.01087,0,1283,0,0,0,0,1,-360,360,-179.415898,41.006852,179.6990979,-37.46848138
4929,1037,0.00004,0.00046,0,757,0,0,0,0,1,-360,360,0.0000001259021755,-0.5723030515,0,0.5723044994
4929,659,0.00095,0.00924,0,1481,0,0,0,0,1,-360,360,-209.4897127,52.88613388,209.9159182,-48.74072507
1815,5210,0.528017,2.636157,0,0,0,0,0,0,1,-360,360,1.090863483,0.7130102271,-1.082360861,-0.6705603684
1815,1445,0.032031,0.128659,0,0,0,0,0,0,1,-360,360,15.63156754,14.21409103,-15.49600027,-13.66955763
1616,7762,0.00044,0.0032,0,1645,0,0,0,0,1,-360,360,-455.1913876,-184.3719122,456.2464984,192.0454456
1616,2520,0.00046,0.00489,0,1711,0,0,0,0,1,-360,360,303.9911814,96.52083249,-303.5259427,-91.57514288
9064,7762,0.0003,0.00352,0,1580,0,0,0,0,1,-360,360,-432.7080759,-203.907335,433.3913527,211.9244493
9064,89,0.00051,0.00454,0,1645,0,0,0,0,1,-360,360,280.196106,115.2164448,-279.7301635,-111.0686431
1317,659,0.00068,0.00746,0,1613,0,0,0,0,1,-360,360,-491.4509637,4.086277331,493.0490934,13.44614549
1317,8605,0.00093,0.01022,0,1744,0,0,0,0,1,-360,360,342.1509637,19.26008093,-341.0882772,-7.581956317
8605,1367,0.00004,0.0004,0,1481,0,0,0,0,1,-360,360,290.8408594,67.27709006,-290.8058663,-66.92715859
8605,8921,0.00078,0.00698,0,1744,0,0,0,0,1,-360,360,477.2474178,101.6844135,-475.424207,-85.3690149
1163,1676,0.00004,0.00043,0,1580,0,0,0,0,1,-360,360,214.9294419,53.35630333,-214.9097074,-53.1441572
1163,7051,0.00025,0.00309,0,1678,0,0,0,0,1,-360,360,-360.43375,-14.28391787,360.7609964,18.32868289
913,7762,0.00047,0.00538,0,1613,0,0,0,0,1,-360,360,607.2716546,375.8203266,-605.0242861,-350.0951299
2107,7762,0.00046,0.00548,0,1744,0,0,0,0,1,-360,360,1544.016149,618.7949845,-1532.406053,-480.4834044
2107,5996,0.00016,0.00173,0,1843,0,0,0,0,1,-360,360,-1008.892864,-230.447139,1010.455951,247.3480181
2107,6293,0.00166,0.01471,0,1744,0,0,0,0,1,-360,360,734.2767144,273.5521545,-724.9794076,-191.164574
913,7762,0.00051,0.00512,0,1777,0,0,0,0,1,-360,360,642.1283454,386.6885895,-639.4418551,-359.7183335
6704,8921,0.00021,0.00248,0,1514,0,0,0,0,1,-360,360,-289.2162943,-94.30049118,289.4121501,96.61345555
228,4586,0.004391,0.021689,0,286,0,0,0,0,1,-360,360,203.5536243,-26.31206362,-201.8578644,34.68813652
2441,6293,0.00024,0.00289,0,1645,0,0,0,0,1,-360,360,-250.1401906,-96.37331837,250.3131951,98.45658125
955,3506,0,0.000222,0,338,0,0,0,0,1,-360,360,-288.2063844,-101.2195409,288.2063844,101.422992
955,8964,0.01788,0.100471,0,0,0,0,0,0,1,-360,360,39.19348772,-22.05769365,-38.8382824,24.05365751
3506,2908,0.006458,0.039982,0,0,0,0,0,0,1,-360,360,-38.58101021,-34.59811997,38.75127385,35.6522359
228,6826,0.106151,0.993333,0,0,0,0,0,0,1,-360,360,0.376799182,-2.498046127,-0.3705884632,2.556164392
228,5776,0.699778,3.232311,0,0,0,0,0,0,1,-360,360,-0.1221072222,-0.6063489408,0.1245614612,0.6176851983
8964,6826,0.257058,0.43592,0,0,0,0,0,0,1,-360,360,-17.89593804,1.163518926,18.68291756,0.1710441358
5776,6826,0.002769,0.011449,0,0,0,0,0,0,1,-360,360,43.20129829,-45.70300382,-43.1045612,46.10298321
659,8329,0.00034,0.00305,0,1580,0,0,0,0,1,-360,360,383.1947465,169.1713737,-382.6184448,-164.0016081
659,7051,0.00123,0.01255,0,1843,0,0,0,0,1,-360,360,659.2475285,115.4160229,-653.9250566,-61.10950021
659,9239,0.00006,0.00065,0,1415,0,0,0,0,1,-360,360,-418.8961182,-61.21117319,419,62.33655939
659,7960,0.00006,0.00063,0,1514,0,0,0,0,1,-360,360,-418.8962062,-59.95811163,419,61.04794694
659,6233,0.00006,0.00055,0,1744,0,0,0,0,1,-360,360,-452.8736218,-59.48877517,452.9945521,60.59730272
659,5416,0.00079,0.00968,0,1349,0,0,0,0,1,-360,360,-203.6230175,151.9082254,204.115562,-145.8729967
659,6798,0.00007,0.00079,0,0,0,0,0,0,1,-360,360,-949.081518,-117.6433672,949.7,124.6233788
792,3279,0,0.000222,0,377,0,0,0,0,1,-360,360,-306.7415645,-19.98210446,306.7415645,20.18869335
7563,792,2.064178,7.545333,0,0,0,0,0,0,1,-360,360,-1.272590491,0.8691467374,1.317958002,-0.7033117275
7279,792,0.153711,0.482489,0,0,0,0,0,0,1,-360,360,-19.46072438,12.37803706,20.23051676,-9.96170799
8335,792,0.015809,0.12368,0,0,0,0,0,0,1,-360,360,-64.3457423,12.9996783,65.01323885,-7.777591346
2449,792,0.057978,0.363422,0,0,0,0,0,0,1,-360,360,-6.762622598,18.85320177,6.966686628,-17.57407248
4665,792,0.6932,2.196889,0,0,0,0,0,0,1,-360,360,-3.690757386,2.637554807,3.824087445,-2.215005271
4495,792,0.560356,2.395867,0,0,0,0,0,0,1,-360,360,-3.221241987,2.034858826,3.29736959,-1.709366443
5416,2267,0.00024,0.00213,0,757,0,0,0,0,1,-360,360,17.00940142,182.0928822,-16.92988673,-181.3871893
5416,7637,0.00093,0.00884,0,1283,0,0,0,0,1,-360,360,-221.1249634,-10.85018773,221.5764867,15.14208574
8964,2168,0,0.000222,0,312,0,0,0,0,1,-360,360,-254.0135269,-70.00089737,254.0135269,70.14760334
3659,5996,0.00018,0.00204,0,1777,0,0,0,0,1,-360,360,615.1365523,652.0204176,-613.8636764,-637.5944906
5762,5996,0.00018,0.00208,0,757,0,0,0,0,1,-360,360,0,2.470531539,0.000009916713471,-2.470416945
3242,5097,0,0.000222,0,0,0,0,0,0,1,-360,360,-19.78022317,29.2676363,19.78022317,-29.26516902
7563,3242,0.02068,0.093391,0,0,0,0,0,0,1,-360,360,-87.37754148,0.2019914264,88.83872412,6.396717828
4427,3242,0.777778,7.408,0,0,0,0,0,0,1,-360,360,-0.6493459292,-0.2574665718,0.6528860793,0.2911849746
3242,7279,0.00884,0.07292,0,0,0,0,0,0,1,-360,360,114.8329,32.33701545,-113.7123527,-23.09376742
271,3242,0.131671,8.295556,0,0,0,0,0,0,1,-360,360,-0.2606944025,-0.2427772187,0.2608489742,0.2525155648
3242,1611,0.082462,0.568222,0,0,0,0,0,0,1,-360,360,0.0295676475,1.769250325,-0.02726802128,-1.75340426
5097,1611,0.0042,0.02624,0,0,0,0,0,0,1,-360,360,1.319776827,37.94443096,-1.265847591,-37.60750164
8181,8179,0.00031,0.00317,0,1251,0,0,0,0,1,-360,360,33.44530285,72.4871973,-33.42556139,-72.28532497
8181,7762,0.00043,0.00498,0,1481,0,0,0,0,1,-360,360,-303.5557075,-182.7018605,304.0950655,188.9483784
9025,7762,0.00042,0.00508,0,1711,0,0,0,0,1,-360,360,-324.7420912,-91.21087657,325.2154183,96.93588117
7563,4427,0.110671,0.773067,0,0,0,0,0,0,1,-360,360,-4.298681089,1.241188435,4.319184812,-1.09796436
7563,7279,0.00912,0.037609,0,0,0,0,0,0,1,-360,360,5.455146399,23.23997922,-5.407050129,-23.04164012
7563,8335,0.098049,0.598711,0,0,0,0,0,0,1,-360,360,-4.08653872,5.817669825,4.132402946,-5.537611725
7563,5155,0.019031,1.160356,0,0,0,0,0,0,1,-360,360,-3.174405662,0.840726824,3.176304904,-0.7249264497
7563,271,0.024071,0.915733,0,0,0,0,0,0,1,-360,360,-6.461957929,0.3226352029,6.471283076,0.03212133176
2449,7563,1.484267,4.479111,0,0,0,0,0,0,1,-360,360,1.916625267,0.1066446879,-1.868641213,0.03815803631
4665,7563,0.011578,0.063271,0,0,0,0,0,0,1,-360,360,20.79376283,-12.05359573,-20.73124968,12.39521514
4495,7563,0.654889,1.839111,0,0,0,0,0,0,1,-360,360,1.140215835,-0.714555973,-1.129118729,0.7457197409
7563,1611,0.022049,0.10076,0,0,0,0,0,0,1,-360,360,-79.47115087,9.522198135,80.7783767,-3.548409092
4427,7279,0.459867,2.604711,0,0,0,0,0,0,1,-360,360,1.310939807,-0.02081589849,-1.303565731,0.06258305095
4427,8335,2.320222,6.088,0,0,0,0,0,0,1,-360,360,0.1935679803,0.3534964165,-0.1900524445,-0.3442720485
4427,5155,0.006369,0.048089,0,0,0,0,0,0,1,-360,360,-4.001295926,9.300457751,4.007386148,-9.254473662
4427,271,0.006631,0.0432,0,0,0,0,0,0,1,-360,360,-56.70287684,-1.048056497,56.90182407,2.344168744
2449,4427,2.567244,6.767111,0,0,0,0,0,0,1,-360,360,0.799749218,0.2209035353,-0.7842441308,-0.1800329963
4665,4427,0.309889,1.214178,0,0,0,0,0,0,1,-360,360,-1.559351866,0.3262088787,1.566703001,-0.2974063536
4495,4427,0.009191,0.043289,0,0,0,0,0,0,1,-360,360,-20.39412384,0.4347311002,20.42991452,-0.2661593895
4427,1611,0.691022,5.239556,0,0,0,0,0,0,1,-360,360,-0.9159142409,-0.1508325778,0.9214684571,0.1929464713
5210,1445,0.002669,0.01718,0,0,0,0,0,0,1,-360,360,-53.42805725,2.430392748,53.50389147,-1.942257952
8179,5509,0.00074,0.00694,0,1251,0,0,0,0,1,-360,360,-141.8047683,122.1410421,142.0650217,-119.7002873
8179,7762,0.00068,0.008,0,1547,0,0,0,0,1,-360,360,-201.3704021,-142.4082008,201.7857281,147.2943888
7279,4014,0,0.000222,0,0,0,0,0,0,1,-360,360,0,0,0,0
8335,7279,0.00524,0.030631,0,0,0,0,0,0,1,-360,360,83.74696789,-80.04451006,-83.05793973,84.07230045
5155,7279,0.33932,3.814667,0,0,0,0,0,0,1,-360,360,0.9553282143,-0.04958730416,-0.9524087365,0.08240834459
271,7279,0.22696,2.614933,0,0,0,0,0,0,1,-360,360,2.263647394,0.2270201842,-2.252781055,-0.1018230246
2449,7279,0.190671,0.719378,0,0,0,0,0,0,1,-360,360,12.31138247,2.669720139,-12.04590796,-1.66811778
4665,7279,1.050222,2.105556,0,0,0,0,0,0,1,-360,360,0.6214733987,-0.1213639938,-0.6175375476,0.1292548537
4495,7279,1.431644,4.294578,0,0,0,0,0,0,1,-360,360,0.5560133622,-0.1036719033,-0.5517274104,0.1165286989
1611,7279,0.022618,0.161089,0,0,0,0,0,0,1,-360,360,51.56822533,7.369960906,-51.01163713,-3.405851061
5509,1579,0.00088,0.00895,0,1810,0,0,0,0,1,-360,360,-709.6498103,21.61895012,714.1703004,24.35648911
8335,1531,0,0.000222,0,299,0,0,0,0,1,-360,360,-265.0705225,-4.961556966,265.0705225,5.114439967
5155,8335,1.827778,7.768,0,0,0,0,0,0,1,-360,360,0.1358273157,0.2476874768,-0.1344559975,-0.2418594169
2449,8335,0.020849,0.153382,0,0,0,0,0,0,1,-360,360,38.05684457,35.53478125,-37.5609495,-31.88657856
4665,8335,0.156231,0.656267,0,0,0,0,0,0,1,-360,360,-1.430506251,4.156634945,1.458723951,-4.038103122
4495,8335,0.176498,0.891556,0,0,0,0,0,0,1,-360,360,-0.02970241558,2.726228792,0.04198007772,-2.664209826
7762,2268,0.00067,0.00777,0,1613,0,0,0,0,1,-360,360,473.3591267,150.4896726,-471.7415069,-131.7301124
5155,271,0.004578,0.061889,0,0,0,0,0,0,1,-360,360,-36.04279866,-10.98516364,36.10390859,11.81129578
5155,2908,0.01348,0.05932,0,0,0,0,0,0,1,-360,360,-0.3131507326,10.14350094,0.3262034623,-10.08606118
4665,5155,0.066391,2.802622,0,0,0,0,0,0,1,-360,360,-0.7952042245,0.1397269949,0.7956087358,-0.1226510007
4495,5155,0.194258,2.220444,0,0,0,0,0,0,1,-360,360,-0.4971394057,0.1581232659,0.497634158,-0.1524680552
5155,1611,0.008151,0.072822,0,0,0,0,0,0,1,-360,360,-62.7679664,-18.35335113,63.09571279,21.28147622
271,2908,0.016502,0.055382,0,0,0,0,0,0,1,-360,360,40.74902959,14.85836544,-40.46184961,-13.89456701
4665,271,0.0806,4.633778,0,0,0,0,0,0,1,-360,360,-0.9600666127,-0.08310916885,0.9607661942,0.123328839
4495,271,0.831556,3.729644,0,0,0,0,0,0,1,-360,360,-0.8826927707,0.04424331608,0.8887713223,-0.01698016931
271,1611,0.007951,0.074151,0,0,0,0,0,0,1,-360,360,-31.35212774,-10.89549934,31.43315711,11.65117898
1579,5848,0.0004,0.00362,0,1613,0,0,0,0,1,-360,360,-714.1703004,-7.895122152,716.2229323,26.47144073
7051,8847,0.00015,0.00177,0,1580,0,0,0,0,1,-360,360,293.1640602,63.90378119,-293.0285883,-62.30521319
5776,8229,0,0.000222,0,0,0,0,0,0,1,-360,360,0,0,0,0
317,6233,0.00002,0.00022,0,1678,0,0,0,0,1,-360,360,-426.5688694,-86.47537629,426.6054479,86.87773971
4665,2449,0.02864,0.172902,0,0,0,0,0,0,1,-360,360,-41.81339413,-11.72558816,42.31821607,14.77323914
2449,4495,0.017591,0.1404,0,0,0,0,0,0,1,-360,360,43.63687905,21.3821684,-43.27244131,-18.47346172
4665,4495,0.00752,0.031711,0,0,0,0,0,0,1,-360,360,-32.48804518,9.987250094,32.5692422,-9.644851325
1611,8420,0,0.000222,0,546,0,0,0,0,1,-360,360,-500.6038248,-163.4687237,500.6038248,164.0270372
6561,1294,0.003289,0.019091,0,457,0,0,0,0,1,-360,360,-71.37211388,-25.79270353,71.55900716,26.87752551
6561,1666,0.004169,0.025349,0,476,0,0,0,0,1,-360,360,-82.12936572,1.41851306,82.40690396,0.2690179559
6561,4096,0.00439,0.023909,0,457,0,0,0,0,1,-360,360,-62.4985204,-24.75138752,62.69424352,25.81734288
4717,4241,0.00156,0.01956,0,1316,0,0,0,0,1,-360,360,114.8671701,85.2977331,-114.5740999,-81.62308372
4241,7395,0.00029,0.00391,0,1843,0,0,0,0,1,-360,360,152.5569646,18.98425557,-152.4918997,-18.10700104
4241,5873,0.00179,0.02522,0,1645,0,0,0,0,1,-360,360,131.880838,14.75887033,-131.5815889,-10.54263453
1479,4241,0.00079,0.00756,0,1843,0,0,0,0,1,-360,360,80.16269111,37.50730805,-80.10432982,-36.9488127
4241,1475,0.00027,0.00281,0,1645,0,0,0,0,1,-360,360,-189.6611714,53.2300938,189.7606341,-52.19494474
4241,1475,0.00026,0.00286,0,1547,0,0,0,0,1,-360,360,-186.7008871,51.36723005,186.7934351,-50.34920162
2248,264,0.000281,0.00213,0,0,0,0,0,0,1,-360,360,181.2727972,3.851935665,-181.1832398,-3.173084207
2248,8530,0.000419,0.00299,0,0,0,0,0,0,1,-360,360,-5.148721694,31.7767339,5.1529311,-31.74669542
3744,4806,0.001659,0.009091,0,0,0,0,0,0,1,-360,360,1.304906268,-9.287400703,-1.303511501,9.29504376
3744,6239,0.00439,0.03324,0,381,0,0,0,0,1,-360,360,-95.20490627,3.54757391,95.58576416,-0.6638116525
5991,8671,0.000841,0.00612,0,400,0,0,0,0,1,-360,360,252.5796511,-42.69332975,-252.0474639,46.56608259
5991,201,0.003341,0.022841,0,533,0,0,0,0,1,-360,360,79.15555632,-37.63619603,-78.90804617,39.32831801
